CODIGO|DESCRICAO|DT_INI|DT_FIM|TIPO|COD_SUP|NIVEL|NATUREZA|UTILIZACAO
113223|JUROS A APROPRIAR|||A|11322|6|01|S
113224|SINISTROS|||A|11322|6|01|S
113225|COMERCIALIZAÇÃO|||A|11322|6|01|S
113228|OUTROS CRÉDITOS|||A|11322|6|01|S
11323|RESSEGURO ACEITO - RESSEGURADORA LOCAL|||S|1132|5|01|S
113231|PRÊMIOS|||A|11323|6|01|S
113234|SINISTROS|||A|11323|6|01|S
113235|COMERCIALIZAÇÃO|||A|11323|6|01|S
113238|OUTROS CRÉDITOS|||A|11323|6|01|S
11328|TRANSFERÊNCIA DE CARTEIRA - SEGUROS|||A|1132|5|01|S
11329|PROVISÃO PARA RISCOS SOBRE CRÉDITOS COM SEGURADORAS|||A|1132|5|01|S
1133|SEGURADORAS - EXTERIOR|||S|113|4|01|S
11331|SEGURADORAS  EXTERIOR  CONTA MOVIMENTO MOEDA ESTRANGEIRA|||A|1133|5|01|S
11339|PROVISÃO PARA RISCOS SOBRE CRÉDITOS COM SEGURADORAS|||A|1133|5|01|S
1134|RESSEGURADORAS|||S|113|4|01|S
11341|RESSEGURADORA - LOCAL|||S|1134|5|01|S
113411|PRÊMIOS|||A|11341|6|01|S
113414|SINISTROS|||A|11341|6|01|S
113415|COMERCIALIZAÇÃO|||A|11341|6|01|S
113418|OUTROS CRÉDITOS|||A|11341|6|01|S
11342|RESSEGURADORA - ADMITIDA|||S|1134|5|01|S
113421|PRÊMIOS|||A|11342|6|01|S
113424|SINISTROS|||A|11342|6|01|S
113425|COMERCIALIZAÇÃO|||A|11342|6|01|S
113428|OUTROS CRÉDITOS|||A|11342|6|01|S
11343|RESSEGURADORA - EVENTUAL|||S|1134|5|01|S
113431|PRÊMIOS|||A|11343|6|01|S
113434|SINISTROS|||A|11343|6|01|S
113435|COMERCIALIZAÇÃO|||A|11343|6|01|S
113438|OUTROS CRÉDITOS|||A|11343|6|01|S
11349|PROVISÃO PARA RISCOS SOBRE CRÉDITOS COM RESSEGURADORES|||A|1134|5|01|S
1135|VALORES A RECEBER - PREVIDÊNCIA COMPLEMENTAR|||S|113|4|01|S
11351|CONSIGNAÇÕES DE ÓRGÃOS AVERBADORES|||A|1135|5|01|S
11352|CONSIGNAÇÕES BANCÁRIAS|||A|1135|5|01|S
11353|VALORES A REGULARIZAR|||A|1135|5|01|S
11354|CONTRIBUIÇÕES RISCOS VIGENTES NÃO RECEBIDOS|||A|1135|5|01|S
11358|OUTROS CRÉDITOS|||A|1135|5|01|S
11359|PROVISÃO PARA RISCOS SOBRE VALORES A RECEBER|||A|1135|5|01|S
1136|OPERAÇÕES DE RESSEGUROS E REPASSES - PREVIDÊNCIA COMPLEMENTAR|||S|113|4|01|S
11361|CRÉDITOS DE RESSEGUROS DE PREVIDÊNCIA COMPLEMENTAR|||S|1136|5|01|S
113611|CONTRIBUIÇÕES A RECEBER|||S|11361|6|01|S
1136111|RESSEGURADORA LOCAL|||A|113611|7|01|S
1136112|RESSEGURADORA ADMITIDA|||A|113611|7|01|S
1136113|RESSEGURADORA EVENTUAL|||A|113611|7|01|S
113612|BENEFÍCIOS A RECUPERAR|||S|11361|6|01|S
1136121|RESSEGURADORA LOCAL|||A|113612|7|01|S
1136122|RESSEGURADORA ADMITIDA|||A|113612|7|01|S
1136123|RESSEGURADORA EVENTUAL|||A|113612|7|01|S
113613|COMISSÕES A RECEBER|||S|11361|6|01|S
1136131|RESSEGURADORA LOCAL|||A|113613|7|01|S
1136132|RESSEGURADORA ADMITIDA|||A|113613|7|01|S
1136133|RESSEGURADORA EVENTUAL|||A|113613|7|01|S
113618|OUTROS CRÉDITOS DE RESSEGUROS DE PREVIDÊNCIA COMPLEMENTAR|||S|11361|6|01|S
1136181|RESSEGURADORA LOCAL|||A|113618|7|01|S
1136182|RESSEGURADORA ADMITIDA|||A|113618|7|01|S
1136183|RESSEGURADORA EVENTUAL|||A|113618|7|01|S
113619|PROVISÃO PARA RISCOS SOBRE OPERAÇÕES RESSEGURADAS|||A|11361|6|01|S
11362|OPERAÇÕES DE REPASSES DE PREVIDÊNCIA COMPLEMENTAR|||S|1136|5|01|S
113621|CONTRIBUIÇÕES A RECEBER|||S|11362|6|01|S
1136211|ENTIDADES DE PREVIDÊNCIA COMPLEMENTAR|||A|113621|7|01|S
1136212|SEGURADORAS|||A|113621|7|01|S
1136218|OUTRAS INSTITUIÇÕES|||A|113621|7|01|S
113622|BENEFÍCIOS A RECUPERAR|||S|11362|6|01|S
1136221|ENTIDADES DE PREVIDÊNCIA COMPLEMENTAR|||A|113622|7|01|S
1136222|SEGURADORAS|||A|113622|7|01|S
1136228|OUTRAS INSTITUIÇÕES|||A|113622|7|01|S
113623|COMISSÕES A RECEBER|||S|11362|6|01|S
1136231|ENTIDADES DE PREVIDÊNCIA COMPLEMENTAR|||A|113623|7|01|S
1136232|SEGURADORAS|||A|113623|7|01|S
1136238|OUTRAS INSTITUIÇÕES|||A|113623|7|01|S
113627|TRANSFERÊNCIA DA CARTEIRA - PREVIDÊNCIA COMPLEMENTAR|||A|11362|6|01|S
113628|OUTROS CRÉDITOS DE REPASSES DE PREVIDÊNCIA COMPLEMENTAR|||S|11362|6|01|S
1136281|ENTIDADES DE PREVIDÊNCIA COMPLEMENTAR|||A|113628|7|01|S
1136282|SEGURADORAS|||A|113628|7|01|S
1136288|OUTRAS INSTITUIÇÕES|||A|113628|7|01|S
113629|PROVISÃO PARA RISCOS SOBRE OPERAÇÕES COM REPASSES|||A|11362|6|01|S
1137|CRÉDITOS COM OPERAÇÕES DE CAPITALIZAÇÃO|||S|113|4|01|S
11371|CRÉDITOS COM OPERAÇÕES DE CAPITALIZAÇÃO|||A|1137|5|01|S
11372|( - ) RECEITAS A APROPRIAR (PU)|||A|1137|5|01|S
11373|CRÉDITO COM OPERAÇÕES INSTITUIÇÕES PARCEIRAS|||A|1137|5|01|S
11378|TRANSFERÊNCIA DA CARTEIRA - CAPITALIZAÇÃO|||A|1137|5|01|S
11379|PROVISÃO PARA RISCOS SOBRE CRÉDITOS|||A|1137|5|01|S
1138|OUTROS CRÉDITOS OPERACIONAIS|||S|113|4|01|S
11381|AGENTES E CORRESPONDENTES|||A|1138|5|01|S
11383|CORRETORES|||A|1138|5|01|S
11384|CONSÓRCIO DPVAT|||A|1138|5|01|S
11386|SUCURSAIS NO EXTERIOR|||A|1138|5|01|S
11387|PAGAMENTOS POR CONTA DO FESA/FCVS|||S|1138|5|01|S
113871|INDENIZAÇÕES PAGAS|||A|11387|6|01|S
113872|TAXA DE ADMINISTRAÇÃO DA SEGURADORA|||A|11387|6|01|S
113873|COMISSÕES DE AGENTES FINANCEIROS|||A|11387|6|01|S
113878|OUTROS PAGAMENTOS|||A|11387|6|01|S
11388|OUTROS CRÉDITOS|||A|1138|5|01|S
11389|PROVISÃO PARA RISCOS SOBRE OUTROS CRÉDITOS|||A|1138|5|01|S
114|TÍTULOS E CRÉDITOS A RECEBER|||S|11|3|01|S
1141|CRÉDITOS A RECEBER|||S|114|4|01|S
11411|ALUGUÉIS A RECEBER|||A|1141|5|01|S
11412|PARTICIPAÇÕES EM LUCROS A RECEBER|||A|1141|5|01|S
11413|DIVIDENDOS E JUROS SOBRE CAPITAL PRÓPRIO A RECEBER|||A|1141|5|01|S
11414|DIREITOS RESULTANTES DA VENDA DE IMÓVEIS|||A|1141|5|01|S
11417|VALORES A RECEBER DO FESA/FCVS|||A|1141|5|01|S
11418|OUTROS CRÉDITOS A RECEBER|||A|1141|5|01|S
11419|PROVISÃO PARA RISCOS SOBRE CRÉDITOS A RECEBER|||A|1141|5|01|S
1142|TÍTULOS A RECEBER|||S|114|4|01|S
11421|NOTAS PROMISSÓRIAS DE SEGUROS EM COBRANÇA|||A|1142|5|01|S
11422|NOTAS PROMISSÓRIAS|||A|1142|5|01|S
11428|OUTROS TÍTULOS A RECEBER|||A|1142|5|01|S
11429|PROVISÃO PARA RISCOS SOBRE TÍTULOS A RECEBER|||A|1142|5|01|S
1143|EMPRÉSTIMOS|||S|114|4|01|S
11431|EMPRÉSTIMOS HIPOTECÁRIOS|||A|1143|5|01|S
11432|EMPRÉSTIMOS COM GARANTIAS|||A|1143|5|01|S
11433|EMPRÉSTIMOS SOB CAUÇÃO DE TÍTULOS|||A|1143|5|01|S
11435|EMPRÉSTIMOS COMPULSÓRIOS|||A|1143|5|01|S
11439|PROVISÃO PARA RISCOS SOBRE EMPRÉSTIMOS|||A|1143|5|01|S
1144|CRÉDITOS TRIBUTÁRIOS E PREVIDENCIÁRIOS|||S|114|4|01|S
11441|CRÉDITOS DE IMPOSTO DE RENDA|||S|1144|5|01|S
114411|IMPOSTO DE RENDA A COMPENSAR|||A|11441|6|01|S
114412|ANTECIPAÇÃO DE IMPOSTO DE RENDA|||A|11441|6|01|S
114413|IMPOSTO DE RENDA EM RESTITUIÇÃO|||A|11441|6|01|S
114414|IMPOSTO DE RENDA NA FONTE  JUROS AO CAPITAL|||A|11441|6|01|S
114415|AJUSTES TEMPORAIS|||A|11441|6|01|S
114416|PREJUÍZOS FISCAIS|||A|11441|6|01|S
11442|CRÉDITOS DE CONTRIBUIÇÃO SOCIAL|||S|1144|5|01|S
114421|CONTRIBUIÇÃO SOCIAL A COMPENSAR|||A|11442|6|01|S
114422|ANTECIPAÇÃO DE CONTRIBUIÇÃO SOCIAL|||A|11442|6|01|S
114423|CONTRIBUIÇÃO SOCIAL EM RESTITUIÇÃO|||A|11442|6|01|S
114425|AJUSTES TEMPORAIS|||A|11442|6|01|S
114426|PREJUÍZOS FISCAIS|||A|11442|6|01|S
11444|CRÉDITOS DE PREVIDÊNCIA SOCIAL|||S|1144|5|01|S
114441|SALÁRIO MATERNIDADE|||A|11444|6|01|S
114442|SALÁRIO FAMÍLIA|||A|11444|6|01|S
114443|OUTROS CRÉDITOS DA PREVIDÊNCIA SOCIAL|||A|11444|6|01|S
11445|CRÉDITOS DE COFINS E PIS|||S|1144|5|01|S
114451|COFINS A COMPENSAR|||A|11445|6|01|S
114453|PIS A COMPENSAR|||A|11445|6|01|S
11448|OUTROS CRÉDITOS TRIBUTÁRIOS E PREVIDENCIÁRIOS|||A|1144|5|01|S
11449|PROVISÃO PARA RISCOS SOBRE CRÉDITOS TRIBUTÁRIOS E PREVIDENCIÁRIOS|||A|1144|5|01|S
1145|ADIANTAMENTOS A FUNCIONÁRIOS|||S|114|4|01|S
11451|SALÁRIOS|||A|1145|5|01|S
11452|FÉRIAS|||A|1145|5|01|S
11453|13º SALÁRIO|||A|1145|5|01|S
11458|OUTROS ADIANTAMENTOS|||A|1145|5|01|S
1146|ADIANTAMENTOS ADMINISTRATIVOS|||S|114|4|01|S
11461|ADIANTAMENTOS PARA VIAGENS|||A|1146|5|01|S
11462|ADIANTAMENTOS A FORNECEDORES|||A|1146|5|01|S
11468|OUTROS ADIANTAMENTOS|||A|1146|5|01|S
1147|DEPÓSITOS JUDICIAIS E FISCAIS|||S|114|4|01|S
11471|DEPÓSITOS JUDICIAIS - SINISTROS|||A|1147|5|01|S
11472|DEPÓSITOS JUDICIAIS E FISCAIS - TRIBUTOS|||A|1147|5|01|S
11473|DEPÓSITOS JUDICIAIS E FISCAIS - ENCARGOS SOCIAIS|||A|1147|5|01|S
11474|DEPÓSITOS JUDICIAIS E FISCAIS  BENEFÍCIOS|||A|1147|5|01|S
11475|DEPÓSITOS JUDICIAIS E FISCAIS  TRABALHISTAS|||A|1147|5|01|S
11476|DEPÓSITOS JUDICIAIS E FISCAIS  CAPITALIZAÇÃO|||A|1147|5|01|S
11477|DEPÓSITOS JUDICIAIS E FISCAIS - CONTINGÊNCIAS CÍVEIS|||A|1147|5|01|S
11478|OUTROS DEPÓSITOS|||A|1147|5|01|S
1148|OUTROS CRÉDITOS|||S|114|4|01|S
11481|SALDOS BANCÁRIOS BLOQUEADOS POR DECISÃO JUDICIAL|||A|1148|5|01|S
11482|VINCULADOS A INSTRUMENTOS FINANCEIROS DERIVATIVOS|||S|1148|5|01|S
114821|OPERAÇÕES A TERMO|||S|11482|6|01|S
1148211|DIREITOS POR COMPRA A TERMO A RECEBER|||S|114821|7|01|S
11482111|VALOR CONTRATADO|||A|1148211|8|01|S
11482112|RECEITAS A APROPRIAR (-)|||A|1148211|8|01|S
1148212|DIREITOS POR VENDA A TERMO A ENTREGAR|||A|114821|7|01|S
114822|OPERAÇÕES EM MERCADOS FUTUROS|||S|11482|6|01|S
1148221|AJUSTES DIÁRIOS|||A|114822|7|01|S
114823|OPERAÇÕES EM MERCADO DE OPÇÕES|||A|11482|6|01|S
114824|OPERAÇÕES DE SWAP|||S|11482|6|01|S
1148241|DIFERENCIAL A RECEBER|||A|114824|7|01|S
114828|OUTROS CRÉDITOS VINC. A INSTR. FINANC. DERIVATIVOS|||A|11482|6|01|S
11488|CRÉDITOS DIVERSOS|||A|1148|5|01|S
11489|PROVISÃO PARA RISCOS SOBRE OUTROS CRÉDITOS|||A|1148|5|01|S
1149|ASSISTÊNCIA FINANCEIRA A PARTICIPANTES|||S|114|4|01|S
11491|GARANTIA HIPOTECÁRIA|||A|1149|5|01|S
11492|GARANTIA DE TÍTULOS|||A|1149|5|01|S
11493|GARANTIA DE AVERBAÇÃO|||A|1149|5|01|S
11494|OUTRAS GARANTIAS|||A|1149|5|01|S
11498|(-) RECEITAS A APROPRIAR|||A|1149|5|01|S
11499|PROVISÃO PARA RISCOS SOBRE ASSISTÊNCIA FINANCEIRA|||A|1149|5|01|S
115|OUTROS VALORES E BENS|||S|11|3|01|S
1151|BENS A VENDA|||S|115|4|01|S
11511|IMÓVEIS A VENDA|||A|1151|5|01|S
11512|SALVADOS A VENDA|||A|1151|5|01|S
11518|OUTROS BENS A VENDA|||A|1151|5|01|S
1152|ALMOXARIFADO|||S|115|4|01|S
11521|ALMOXARIFADO|||A|1152|5|01|S
1153|DEPENDÊNCIAS NO PAÍS|||S|115|4|01|S
11531|DEPENDÊNCIAS NO PAÍS|||A|1153|5|01|S
1154|ADIANTAMENTOS ASSISTENCIAIS, CULTURAIS E OUTROS|||S|115|4|01|S
11541|ADIANTAMENTOS ASSISTENCIAIS, CULTURAIS E OUTROS|||A|1154|5|01|S
1155|CHEQUES E ORDENS A RECEBER|||S|115|4|01|S
11551|CHEQUES DE TERCEIROS|||A|1155|5|01|S
1158|OUTROS VALORES E BENS|||S|115|4|01|S
11581|OUTROS VALORES E BENS|||A|1158|5|01|S
116|EMPRÉSTIMOS E DEPÓSITOS COMPULSÓRIOS|||S|11|3|01|S
1161|EMPRÉSTIMOS E DEPÓSITOS COMPULSÓRIOS|||S|116|4|01|S
11611|EMPRÉSTIMOS|||A|1161|5|01|S
11612|DEPÓSITOS COMPULSÓRIOS|||S|1161|5|01|S
116121|DEPÓSITOS CAUÇÃO DE ALUGUEL|||A|11612|6|01|S
116122|OUTROS DEPÓSITOS COMPULSÓRIOS|||A|11612|6|01|S
11619|PROVISÃO PARA PERDAS COM EMPRÉSTIMOS E DEPÓSITOS COMPULSÓRIOS|||A|1161|5|01|S
117|DESPESAS ANTECIPADAS|||S|11|3|01|S
1171|OPERACIONAIS|||S|117|4|01|S
11711|DESPESAS OPERACIONAIS ANTECIPADAS|||A|1171|5|01|S
11712|ÁGIO NA TRANSFERÊNCIA DE CARTEIRA||31122008|A|1171|5|01|S
11713|DESPESAS ANTECIPADAS - PREMIOS DE RETROCESSÃO|01012009||A|1171|5|01|S
1172|ADMINISTRATIVAS|||S|117|4|01|S
11721|DESPESAS ADMINISTRATIVAS ANTECIPADAS|||A|1172|5|01|S
118|DESPESAS DE COMERCIALIZAÇÃO DIFERIDAS|||S|11|3|01|S
1181|COMISSÕES DIFERIDAS - SEGUROS|||S|118|4|01|S
11811|COMISSÃO DE SEGUROS|||A|1181|5|01|S
11812|COMISSÃO DE COSSEGUROS ACEITOS|||A|1181|5|01|S
11813|COMISSÃO DE RESSEGUROS CEDIDOS|01012008||S|1181|5|01|S
118131|RESSEGURADORA LOCAL|||A|11813|6|01|S
118132|RESSEGURADORA ADMITIDA|||A|11813|6|01|S
118133|RESSEGURADORA EVENTUAL|||A|11813|6|01|S
11814|COMISSÃO DE RETROCESSÕES ACEITAS|01012008||S|1181|5|01|S
118141|RESSEGURADORA LOCAL|||A|11814|6|01|S
118142|RESSEGURADORA ADMITIDA|||A|11814|6|01|S
118143|RESSEGURADORA EVENTUAL|||A|11814|6|01|S
11815|AGENCIAMENTO DE SEGUROS|||A|1181|5|01|S
11816|AGENCIAMENTO DE CO-SEGUROS ACEITOS|||A|1181|5|01|S
11817|COMISSÕES DIFERIDAS - TRANSFERÊNCIA DE CARTEIRA||31122008|A|1181|5|01|S
11818|OUTRAS DESPESAS DE COMERCIALIZAÇÃO|||A|1181|5|01|S
1182|COMISSÕES DIFERIDAS - RESSEGUROS|||S|118|4|01|S
11821|COMISSÃO DE SEGUROS||31122008|A|1182|5|01|S
11822|COMISSÃO DE COSSEGUROS ACEITOS||31122008|A|1182|5|01|S
11823|COMISSÃO DE RESSEGUROS|||A|1182|5|01|S
11824|COMISSÃO DE RETROCESSÃO ACEITA|01012008||A|1182|5|01|S
11825|COMISSÃO DE RETROCESSÃO CEDIDA|01012008||A|1182|5|01|S
1183|COMISSÕES DIFERIDAS - PREVIDÊNCIA COMPLEMENTAR|||S|118|4|01|S
11831|COMISSÕES DE PREVIDÊNCIA|||A|1183|5|01|S
11832|AGENCIAMENTO DE PREVIDÊNCIA|||A|1183|5|01|S
119|DESPESAS DE RESSEGURO E RETROCESSÕES DIFERIDAS|01012008||S|11|3|01|S
1191|PRÊMIOS DE RESSEGURO DIFERIDOS|01012008||A|119|4|01|S
1192|PRÊMIOS DE RETROCESSÃO DIFERIDOS|01012008||A|119|4|01|S
1199|PROVISÃO PARA PERDAS COM PRÊMIOS DIFERIDOS|01012008||A|119|4|01|S
12|REALIZÁVEL A LONGO PRAZO|||S|1|2|01|S
122|APLICAÇÕES|||S|12|3|01|S
1221|TÍTULOS DE RENDA FIXA - PRIVADOS|||S|122|4|01|S
12211|VINCULADOS A COBERTURA DE PROVISÕES TÉCNICAS|||S|1221|5|01|S
122111|DEPÓSITOS BANCÁRIOS A PRAZO - CDB / RDB|||S|12211|6|01|S
1221111|VALOR ORIGINAL|||A|122111|7|01|S
1221112|AJUSTE AO VALOR DE MERCADO|||A|122111|7|01|S
122113|LETRAS DE CÂMBIO|||S|12211|6|01|S
1221131|VALOR ORIGINAL|||A|122113|7|01|S
1221132|AJUSTE AO VALOR DE MERCADO|||A|122113|7|01|S
122114|LETRAS HIPOTECÁRIAS|||S|12211|6|01|S
1221141|VALOR ORIGINAL|||A|122114|7|01|S
1221142|AJUSTE AO VALOR DE MERCADO|||A|122114|7|01|S
122116|DEBÊNTURES|||S|12211|6|01|S
1221161|VALOR ORIGINAL|||A|122116|7|01|S
1221162|AJUSTE AO VALOR DE MERCADO|||A|122116|7|01|S
122118|OUTROS TÍTULOS DE RENDA FIXA|||S|12211|6|01|S
1221181|VALOR ORIGINAL|||A|122118|7|01|S
1221182|AJUSTE AO VALOR DE MERCADO|||A|122118|7|01|S
122119|PROVISÃO PARA DESVALORIZAÇÃO DE TÍTULOS DE RENDA FIXA|||A|12211|6|01|S
12212|NÃO VINCULADOS A COBERTURA DE PROVISÕES TÉCNICAS|||S|1221|5|01|S
122121|DEPÓSITOS BANCÁRIOS A PRAZO - CDB / RDB|||S|12212|6|01|S
1221211|VALOR ORIGINAL|||A|122121|7|01|S
1221212|AJUSTE AO VALOR DE MERCADO|||A|122121|7|01|S
122123|LETRAS DE CÂMBIO|||S|12212|6|01|S
1221231|VALOR ORIGINAL|||A|122123|7|01|S
1221232|AJUSTE AO VALOR DE MERCADO|||A|122123|7|01|S
122124|LETRAS HIPOTECÁRIAS|||S|12212|6|01|S
1221241|VALOR ORIGINAL|||A|122124|7|01|S
1221242|AJUSTE AO VALOR DE MERCADO|||A|122124|7|01|S
122126|DEBÊNTURES|||S|12212|6|01|S
1221261|VALOR ORIGINAL|||A|122126|7|01|S
1221262|AJUSTE AO VALOR DE MERCADO|||A|122126|7|01|S
122128|OUTROS TÍTULOS DE RENDA FIXA|||S|12212|6|01|S
1221281|VALOR ORIGINAL|||A|122128|7|01|S
1221282|AJUSTE AO VALOR DE MERCADO|||A|122128|7|01|S
122129|PROVISÃO PARA DESVALORIZAÇÃO DE TÍTULOS DE RENDA FIXA|||A|12212|6|01|S
1222|TÍTULOS DE RENDA FIXA - PÚBLICOS|||S|122|4|01|S
12221|VINCULADOS A COBERTURA DE PROVISÕES TÉCNICAS|||S|1222|5|01|S
122211|TÍTULOS DA DÍVIDA PÚBLICA INTERNA - FEDERAL|||S|12221|6|01|S
1222111|LETRAS FINANCEIRAS DO TESOURO|||S|122211|7|01|S
12221111|VALOR ORIGINAL|||A|1222111|8|01|S
12221112|AJUSTE AO VALOR DE MERCADO|||A|1222111|8|01|S
1222112|LETRAS DO BANCO CENTRAL|||S|122211|7|01|S
12221121|VALOR ORIGINAL|||A|1222112|8|01|S
12221122|AJUSTE AO VALOR DE MERCADO|||A|1222112|8|01|S
1222118|OUTROS TÍTULOS|||S|122211|7|01|S
12221181|VALOR ORIGINAL|||A|1222118|8|01|S
12221182|AJUSTE AO VALOR DE MERCADO|||A|1222118|8|01|S
122212|TÍTULOS DA DÍVIDA PÚBLICA INTERNA  ESTADUAL|||S|12221|6|01|S
1222121|VALOR ORIGINAL|||A|122212|7|01|S
1222122|AJUSTE AO VALOR DE MERCADO|||A|122212|7|01|S
122213|TÍTULOS DA DÍVIDA PÚBLICA INTERNA  MUNICIPAL|||S|12221|6|01|S
1222131|VALOR ORIGINAL|||A|122213|7|01|S
1222132|AJUSTE AO VALOR DE MERCADO|||A|122213|7|01|S
122217|TÍTULOS DA DÍVIDA PÚBLICA EXTERNA|||S|12221|6|01|S
1222171|VALOR ORIGINAL|||A|122217|7|01|S
1222172|AJUSTE AO VALOR DE MERCADO|||A|122217|7|01|S
122219|PROVISÃO PARA DESVALORIZAÇÃO DE TÍTULOS DE RENDA FIXA|||A|12221|6|01|S
12222|NÃO VINCULADOS A COBERTURA DE PROVISÕES TÉCNICAS|||S|1222|5|01|S
122221|TÍTULOS DA DÍVIDA PÚBLICA INTERNA - FEDERAL|||S|12222|6|01|S
1222211|LETRAS FINANCEIRAS DO TESOURO|||S|122221|7|01|S
12222111|VALOR ORIGINAL|||A|1222211|8|01|S
12222112|AJUSTE AO VALOR DE MERCADO|||A|1222211|8|01|S
1222212|LETRAS DO BANCO CENTRAL|||S|122221|7|01|S
12222121|VALOR ORIGINAL|||A|1222212|8|01|S
12222122|AJUSTE AO VALOR DE MERCADO|||A|1222212|8|01|S
1222218|OUTROS TÍTULOS|||S|122221|7|01|S
12222181|VALOR ORIGINAL|||A|1222218|8|01|S
12222182|AJUSTE AO VALOR DE MERCADO|||A|1222218|8|01|S
122222|TÍTULOS DA DÍVIDA PÚBLICA INTERNA  ESTADUAL|||S|12222|6|01|S
1222221|VALOR ORIGINAL|||A|122222|7|01|S
1222222|AJUSTE AO VALOR DE MERCADO|||A|122222|7|01|S
122223|TÍTULOS DA DÍVIDA PÚBLICA INTERNA  MUNICIPAL|||S|12222|6|01|S
1222231|VALOR ORIGINAL|||A|122223|7|01|S
1222232|AJUSTE AO VALOR DE MERCADO|||A|122223|7|01|S
122227|TÍTULOS DA DÍVIDA PÚBLICA EXTERNA|||S|12222|6|01|S
1222271|VALOR ORIGINAL|||A|122227|7|01|S
1222272|AJUSTE AO VALOR DE MERCADO|||A|122227|7|01|S
122229|PROVISÃO PARA DESVALORIZAÇÃO DE TÍTULOS DE RENDA FIXA|||A|12222|6|01|S
1223|TÍTULOS DE RENDA VARIÁVEL|||S|122|4|01|S
12231|VINCULADOS A COBERTURA DE PROVISÕES TÉCNICAS|||S|1223|5|01|S
122311|AÇÕES DE SOCIEDADES DE CAPITAL ABERTO|||S|12231|6|01|S
1223111|VALOR ORIGINAL|||A|122311|7|01|S
1223112|AJUSTE AO VALOR DE MERCADO|||A|122311|7|01|S
122313|AÇÕES DE OUTRAS SOCIEDADES|||S|12231|6|01|S
1223131|VALOR ORIGINAL|||A|122313|7|01|S
1223132|AJUSTE AO VALOR DE MERCADO|||A|122313|7|01|S
122316|DEBÊNTURES|||S|12231|6|01|S
1223161|VALOR ORIGINAL|||A|122316|7|01|S
1223162|AJUSTE AO VALOR DE MERCADO|||A|122316|7|01|S
122317|OURO|||A|12231|6|01|S
122318|OUTROS TÍTULOS DE RENDA VARIÁVEL|||S|12231|6|01|S
1223181|VALOR ORIGINAL|||A|122318|7|01|S
1223182|AJUSTE AO VALOR DE MERCADO|||A|122318|7|01|S
122319|PROVISÃO PARA DESVALORIZAÇÃO DE TÍTULOS DE RENDA VARIÁVEL|||A|12231|6|01|S
12232|NÃO VINCULADOS A COBERTURA DE PROVISÕES TÉCNICAS|||S|1223|5|01|S
122321|AÇÕES DE SOCIEDADES DE CAPITAL ABERTO|||S|12232|6|01|S
1223211|VALOR ORIGINAL|||A|122321|7|01|S
1223212|AJUSTE AO VALOR DE MERCADO|||A|122321|7|01|S
122323|AÇÕES DE OUTRAS SOCIEDADES|||S|12232|6|01|S
1223231|VALOR ORIGINAL|||A|122323|7|01|S
1223232|AJUSTE AO VALOR DE MERCADO|||A|122323|7|01|S
122326|DEBÊNTURES|||S|12232|6|01|S
1223261|VALOR ORIGINAL|||A|122326|7|01|S
1223262|AJUSTE AO VALOR DE MERCADO|||A|122326|7|01|S
122327|OURO|||A|12232|6|01|S
122328|OUTROS TÍTULOS DE RENDA VARIÁVEL|||S|12232|6|01|S
1223281|VALOR ORIGINAL|||A|122328|7|01|S
1223282|AJUSTE AO VALOR DE MERCADO|||A|122328|7|01|S
122329|PROVISÃO PARA DESVALORIZAÇÃO DE TÍTULOS DE RENDA VARIÁVEL|||A|12232|6|01|S
1225|APLICAÇÃO EM INCENTIVOS FISCAIS|||S|122|4|01|S
12251|DEPÓSITOS|||A|1225|5|01|S
1226|QUOTAS DE FUNDOS DE INVESTIMENTOS|||S|122|4|01|S
12261|VINCULADAS A COBERTURA DE PROVISÕES TÉCNICAS|||S|1226|5|01|S
122611|QUOTAS DE FUNDOS DE INVESTIMENTOS EXCLUSIVOS|||S|12261|6|01|S
1226111|FUNDOS ESPECIALMENTE CONSTITUÍDOS - GARANTIDORAS DE PLANOS DE BENEFÍCIOS|||S|122611|7|01|S
12261111|VALOR ORIGINAL|||A|1226111|8|01|S
12261112|AJUSTE AO VALOR DE MERCADO|||A|1226111|8|01|S
1226112|FUNDOS ESPECIALMENTE CONSTITUÍDOS - GARANTIDORAS DE SEGURO DE VIDA|||S|122611|7|01|S
12261121|VALOR ORIGINAL|||A|1226112|8|01|S
12261122|AJUSTE AO VALOR DE MERCADO|||A|1226112|8|01|S
1226113|QUOTAS DE OUTROS FUNDOS DE INVESTIMENTOS EXCLUSIVOS|||S|122611|7|01|S
12261131|VALOR ORIGINAL|||A|1226113|8|01|S
12261132|AJUSTE AO VALOR DE MERCADO|||A|1226113|8|01|S
122612|QUOTAS DE FUNDOS DE INVESTIMENTOS NÃO EXCLUSIVOS|||S|12261|6|01|S
1226121|VALOR ORIGINAL|||A|122612|7|01|S
1226122|AJUSTE AO VALOR DE MERCADO|||A|122612|7|01|S
12262|NÃO VINCULADAS A COBERTURA DE PROVISÕES TÉCNICAS|||S|1226|5|01|S
122621|QUOTAS DE FUNDOS DE INVESTIMENTOS EXCLUSIVOS|||S|12262|6|01|S
1226213|QUOTAS DE OUTROS FUNDOS DE INVESTIMENTOS EXCLUSIVOS|||S|122621|7|01|S
12262131|VALOR ORIGINAL|||A|1226213|8|01|S
