id;Versao;REG;Ordem;Campo;CampoUnico;Descricao;Tipo;Tamanho;Decimal;Relevante
1474;6.00;J200;1;REG;J200_REG;Texto fixo contendo J200.;C;4;-;FALSE
1475;6.00;J200;2;COD_HIST_FAT;J200_COD_HIST_FAT;Código do histórico do fato contábil.;C;-;-;FALSE
1476;6.00;J200;3;DESC_FAT;J200_DESC_FAT;Descrição do fato contábil.;C;-;-;FALSE
1477;6.00;J210;1;REG;J210_REG;Texto fixo contendo J210.;C;4;-;TRUE
1478;6.00;J210;2;IND_TIP;J210_IND_TIP;"Indicador do tipo de demonstração: 0 – DLPA; 1 – DMPL.";N;1;-;TRUE
1479;6.00;J210;3;COD_AGL;J210_COD_AGL;Código de aglutinação das contas do patrimônio líquido, atribuído pela pessoa jurídica.;C;-;-;TRUE
1480;6.00;J210;4;DESCR_COD_AGL;J210_DESCR_COD_AGL;Descrição do código de aglutinação.;C;-;-;TRUE
1481;6.00;J210;5;VL_CTA;J210_VL_CTA;Saldo final do código de aglutinação no período informado.;N;19;2;TRUE
1482;6.00;J210;6;IND_DC_CTA;J210_IND_DC_CTA;"Indicador da situação do saldo final: D – Devedor; C – Credor.";C;1;-;TRUE
1483;6.00;J210;7;VL_CTA_INI;J210_VL_CTA_INI;Saldo inicial do código de aglutinação no período informado.;N;19;2;TRUE
1484;6.00;J210;8;IND_DC_CTA_INI;J210_IND_DC_CTA_INI;"Indicador da situação do saldo inicial: D – Devedor; C – Credor.";C;1;-;TRUE
1485;6.00;J210;9;NOTA_EXP_REF;J210_NOTA_EXP_REF;Referência à numeração das notas explicativas relativas às demonstrações contábeis.;C;12;-;TRUE
1486;6.00;J215;1;REG;J215_REG;Texto fixo contendo J215.;C;4;-;TRUE
1487;6.00;J215;2;COD_HIST_FAT;J215_COD_HIST_FAT;Código do histórico do fato contábil.;C;-;-;TRUE
1488;6.00;J215;3;VL_FAT_CONT;J215_VL_FAT_CONT;Valor do fato contábil.;N;19;2;TRUE
1489;6.00;J215;4;IND_DC_FAT;J215_IND_DC_FAT;"Indicador da situação do saldo: D – Devedor; C – Credor; P – Total Pos.; N – Total Neg.";C;1;-;TRUE
1490;6.00;J900;1;REG;J900_REG;Texto fixo contendo J900.;C;4;-;TRUE
1491;6.00;J900;2;DNRC_ENCER;J900_DNRC_ENCER;Texto fixo contendo TERMO DE ENCERRAMENTO.;C;21;-;TRUE
1492;6.00;J900;3;NUM_ORD;J900_NUM_ORD;Número de ordem do instrumento de escrituração.;N;-;-;TRUE
1493;6.00;J900;4;NAT_LIVRO;J900_NAT_LIVRO;"Natureza do livro; finalidade a que se destinou.";C;80;-;TRUE
1494;6.00;J900;5;NOME;J900_NOME;Nome empresarial.;C;-;-;TRUE
1495;6.00;J900;6;QTD_LIN;J900_QTD_LIN;Quantidade total de linhas do arquivo digital.;N;-;-;TRUE
1496;6.00;J900;7;DT_INI_ESCR;J900_DT_INI_ESCR;Data de início da escrituração.;N;8;-;TRUE
1497;6.00;J900;8;DT_FIN_ESCR;J900_DT_FIN_ESCR;Data de término da escrituração.;N;8;-;TRUE
1498;6.00;J930;1;REG;J930_REG;Texto fixo contendo J930.;C;4;-;TRUE
1499;6.00;J930;2;IDENT_NOM;J930_IDENT_NOM;Nome do signatário.;C;-;-;TRUE
1500;6.00;J930;3;IDENT_CPF_CNPJ;J930_IDENT_CPF_CNPJ;CPF ou CNPJ do signatário.;N;14;-;TRUE
1501;6.00;J930;4;IDENT_QUALIF;J930_IDENT_QUALIF;Qualificação do assinante.;C;-;-;TRUE
1502;6.00;J930;5;COD_ASSIN;J930_COD_ASSIN;Código de qualificação do assinante, conforme tabela.;C;3;-;TRUE
1503;6.00;J930;6;IND_CRC;J930_IND_CRC;Número de inscrição do contabilista no Conselho Regional de Contabilidade.;C;-;-;TRUE
1504;6.00;J930;7;EMAIL;J930_EMAIL;E-mail do signatário.;C;60;-;TRUE
1505;6.00;J930;8;FONE;J930_FONE;Telefone do signatário.;C;-;-;TRUE
1506;6.00;J930;9;UF_CRC;J930_UF_CRC;UF da inscrição do CRC.;C;2;-;TRUE
1507;6.00;J930;10;NUM_SEQ_CRC;J930_NUM_SEQ_CRC;Número da Certidão de Regularidade Profissional do Contador no seguinte formato: UF/ano/número;C;-;-;TRUE
1508;6.00;J930;11;DT_CRC;J930_DT_CRC;Data de validade da Certidão de Regularidade Profissional do Contador;N;8;-;TRUE
1509;6.00;J930;12;IND_RESP_LEGAL;J930_IND_RESP_LEGAL;Indicação se o signatário é o representante legal junto à RFB (S/N).;C;1;-;FALSE
1510;6.00;J935;1;REG;J935_REG;Texto fixo contendo J935.;C;4;-;TRUE
1511;6.00;J935;2;NOME_AUDITOR;J935_NOME_AUDITOR;Nome do auditor independente.;C;-;-;TRUE
1512;6.00;J935;3;COD_CVM_AUDITOR;J935_COD_CVM_AUDITOR;Registro do auditor independente na CVM.;C;-;-;TRUE
1513;6.00;J990;1;REG;J990_REG;Texto fixo contendo J990;C;4;-;TRUE
1514;6.00;J990;2;QTD_LIN_J;J990_QTD_LIN_J;Quantidade total de linhas do Bloco J;N;-;-;TRUE
1515;6.00;K001;1;REG;K001_REG;Texto fixo contendo K001.;C;4;-;TRUE
1516;6.00;K001;2;IND_DAD;K001_IND_DAD;Indicador de movimento:0 – Bloco com dados informados1 – Bloco sem dados informados;N;1;-;TRUE
1517;6.00;K030;1;REG;K030_REG;Texto fixo contendo K030.;C;4;-;TRUE
1518;6.00;K030;2;DT_INI;K030_DT_INI;Data inicial do período consolidado.;N;8;-;TRUE
1519;6.00;K030;3;DT_FIN;K030_DT_FIN;Data final do período consolidado.;N;8;-;TRUE
1520;6.00;K100;1;REG;K100_REG;Texto fixo contendo K100.;C;4;-;TRUE
1521;6.00;K100;2;COD_PAIS;K100_COD_PAIS;Código do país da empresa (BACEN).;N;5;-;TRUE
1522;6.00;K100;3;EMP_COD;K100_EMP_COD;Código de identificação da empresa participante.;N;4;-;TRUE
1523;6.00;K100;4;CNPJ;K100_CNPJ;CNPJ (somente os 8 primeiros dígitos).;N;8;-;TRUE
1524;6.00;K100;5;NOME;K100_NOME;Nome empresarial.;C;-;-;TRUE
1525;6.00;K100;6;PER_PART;K100_PER_PART;Percentual de participação total do conglomerado na empresa no final do período consolidado.;N;8;4;TRUE
1526;6.00;K100;7;EVENTO;K100_EVENTO;"Evento societário ocorrido no período: S – Sim; N – Não.";C;1;-;TRUE
1527;6.00;K100;8;PER_CONS;K100_PER_CONS;Percentual de consolidação da empresa no final do período consolidado.;N;8;4;TRUE
1528;6.00;K100;9;DATA_INI_EMP;K100_DATA_INI_EMP;Data inicial do período da escrituração contábil da empresa consolidada.;N;8;-;TRUE
1529;6.00;K100;10;DATA_FIN_EMP;K100_DATA_FIN_EMP;Data final do período da escrituração contábil da empresa consolidada.;N;8;-;TRUE
1530;6.00;K110;1;REG;K110_REG;Texto fixo contendo K110.;C;4;-;TRUE
1531;6.00;K110;2;EVENTO;K110_EVENTO;Evento societário ocorrido no período:1 – Aquisição2 – Alienação3 – Fusão4 – Cisão Parcial5 – Cisão Total6 – Incorporação7 – Extinção8 – Constituição;N;1;-;TRUE
1532;6.00;K110;3;DT_EVENTO;K110_DT_EVENTO;Data do evento societário.;N;8;-;TRUE
1533;6.00;K115;1;REG;K115_REG;Texto fixo contendo K115.;C;4;-;TRUE
1534;6.00;K115;2;EMP_COD_PART;K115_EMP_COD_PART;Código da empresa envolvida na operação;N;4;-;TRUE
1535;6.00;K115;3;COND_PART;K115_COND_PART;"Condição da empresa relacionada à operação:1 – Sucessora;2 – Adquirente;3 – Alienante";N;1;-;TRUE
1536;6.00;K115;4;PER_EVT;K115_PER_EVT;Percentual da empresa participante envolvida na operação;N;8;4;TRUE
1537;6.00;K200;1;REG;K200_REG;Texto fixo contendo K200.;C;4;-;TRUE
1538;6.00;K200;2;COD_NAT;K200_COD_NAT;Código da natureza da conta/grupo de contas, conforme tabela publicada pelo Sped.;C;2;-;TRUE
1539;6.00;K200;3;IND_CTA;K200_IND_CTA;"Indicador do tipo de conta: S – Sintética; A – Analítica";C;1;-;TRUE
1540;6.00;K200;4;NIVEL;K200_NIVEL;Nível da conta;N;-;-;TRUE
1541;6.00;K200;5;COD_CTA;K200_COD_CTA;Código da conta;C;-;-;TRUE
1542;6.00;K200;6;COD_CTA_SUP;K200_COD_CTA_SUP;Código da conta superior;C;-;-;TRUE
1543;6.00;K200;7;CTA;K200_CTA;Nome da conta;C;-;-;TRUE
1544;6.00;K210;1;REG;K210_REG;Texto fixo contendo K210.;C;4;-;TRUE
1545;6.00;K210;2;COD_EMP;K210_COD_EMP;Código de identificação da empresa participante;N;4;-;TRUE
1546;6.00;K210;3;COD_CTA_EMP;K210_COD_CTA_EMP;Código da conta da empresa participante;C;-;-;TRUE
1547;6.00;K300;1;REG;K300_REG;Texto fixo contendo K300.;C;4;-;TRUE
1548;6.00;K300;2;COD_CTA;K300_COD_CTA;Código da conta consolidada;C;-;-;TRUE
1549;6.00;K300;3;VAL_AG;K300_VAL_AG;Valor absoluto aglutinado;N;19;2;TRUE
1550;6.00;K300;4;IND_VAL_AG;K300_IND_VAL_AG;"Indicador da situação do valor aglutinado: D – Devedor; C – Credor";C;1;-;TRUE
1551;6.00;K300;5;VAL_EL;K300_VAL_EL;Valor absoluto das eliminações;N;19;2;TRUE
1552;6.00;K300;6;IND_VAL_EL;K300_IND_VAL_EL;"Indicador da situação do valor eliminado: D – Devedor; C – Credor";C;1;-;TRUE
1553;6.00;K300;7;VAL_CS;K300_VAL_CS;Valor absoluto consolidado: VAL_CS = VAL_AG – VAL_EL;N;19;2;TRUE
1554;6.00;K300;8;IND_VAL_CS;K300_IND_VAL_CS;"Indicador da situação do valor consolidado: D – Devedor; C – Credor";C;1;-;TRUE
1555;6.00;K310;1;REG;K310_REG;Texto fixo contendo K310.;C;4;-;TRUE
1556;6.00;K310;2;EMP_COD_PARTE;K310_EMP_COD_PARTE;Código da empresa detentora do valor aglutinado que foi eliminado;N;4;-;TRUE
1557;6.00;K310;3;VALOR;K310_VALOR;Parcela do valor eliminado total;N;19;2;TRUE
1558;6.00;K310;4;IND_VALOR;K310_IND_VALOR;"Indicador da situação do valor eliminado: D – Devedor; C – Credor";C;1;-;TRUE
1559;6.00;K315;1;REG;K315_REG;Texto fixo contendo K315.;C;4;-;TRUE
1560;6.00;K315;2;EMP_COD_CONTRA;K315_EMP_COD_CONTRA;Código da empresa da contrapartida;N;4;-;TRUE
1561;6.00;K315;3;COD_CONTRA;K315_COD_CONTRA;Código da conta consolidada da contrapartida;C;-;-;TRUE
1562;6.00;K315;4;VALOR;K315_VALOR;Parcela da contrapartida do valor eliminado total;N;19;2;TRUE
1563;6.00;K315;5;IND_VALOR;K315_IND_VALOR;Indicador da situação do valor eliminado: D – Devedor / C – Credor;C;1;-;TRUE
1564;6.00;K990;1;REG;K990_REG;Texto fixo contendo K990.;C;4;-;TRUE
1565;6.00;K990;2;QTD_LIN_K;K990_QTD_LIN_K;Quantidade total de linhas do Bloco K.;N;-;-;TRUE
1566;6.00;9001;1;REG;9001_REG;Texto fixo contendo 9001.;C;4;-;TRUE
1567;6.00;9001;2;IND_DAD;9001_IND_DAD;"Indicador de movimento: 0 – com dados; 1 – sem dados";N;1;-;TRUE
1568;6.00;9900;1;REG;9900_REG;Texto fixo contendo 9900.;C;4;-;TRUE
1569;6.00;9900;2;REG_BLC;9900_REG_BLC;Registro que será totalizado no próximo campo;C;4;-;TRUE
1570;6.00;9900;3;QTD_REG_BLC;9900_QTD_REG_BLC;Total de registros do tipo informado no campo anterior;N;-;-;TRUE
1571;6.00;9990;1;REG;9990_REG;Texto fixo contendo 9990.;C;4;-;TRUE
1572;6.00;9990;2;QTD_LIN_9;9990_QTD_LIN_9;Quantidade total de linhas do Bloco 9.;N;-;-;TRUE
1573;6.00;9999;1;REG;9999_REG;Texto fixo contendo 9999.;C;4;-;TRUE
1574;6.00;9999;2;QTD_LIN;9999_QTD_LIN;Quantidade total de linhas do arquivo digital.;N;-;-;TRUE
1575;7.00;0000;1;REG;0000_REG;Texto fixo contendo 0000.;C;4;-;TRUE
1576;7.00;0000;2;LECD;0000_LECD;Texto fixo contendo LECD.;C;4;-;TRUE
1577;7.00;0000;3;DT_INI;0000_DT_INI;Data inicial das informações contidas no arquivo.;N;8;-;TRUE
1578;7.00;0000;4;DT_FIN;0000_DT_FIN;Data final das informações contidas no arquivo.;N;8;-;TRUE
1579;7.00;0000;5;NOME;0000_NOME;Nome empresarial da pessoa jurídica.;C;-;-;TRUE
1580;7.00;0000;6;CNPJ;0000_CNPJ;Número de inscrição da pessoa jurídica no CNPJ.;N;14;-;TRUE
1581;7.00;0000;7;UF;0000_UF;Sigla da unidade da federação da pessoa jurídica.;C;2;-;TRUE
1582;7.00;0000;8;IE;0000_IE;Inscrição Estadual da pessoa jurídica.;C;-;-;TRUE
1583;7.00;0000;9;COD_MUN;0000_COD_MUN;Código do município do domicílio fiscal da pessoa jurídica, conforme tabela do IBGE – Instituto Brasileiro de Geografia e Estatística.;N;7;-;TRUE
1584;7.00;0000;10;IM;0000_IM;Inscrição Municipal da pessoa jurídica.;C;-;-;TRUE
1585;7.00;0000;11;IND_SIT_ESP;0000_IND_SIT_ESP;Indicador de situação especial (conforme tabela publicada pelo Sped).;N;1;-;TRUE
1586;7.00;0000;12;IND_SIT_INI_PER;0000_IND_SIT_INI_PER;Indicador de situação no início do período (conforme tabela publicada pelo Sped).;N;1;-;TRUE
1587;7.00;0000;13;IND_NIRE;0000_IND_NIRE;"Indicador de existência de NIRE:
0 – Empresa não possui registro na Junta Comercial (não possui NIRE)
1 – Empresa possui registro na Junta Comercial (possui NIRE)";N;1;-;TRUE
1588;7.00;0000;14;IND_FIN_ESC;0000_IND_FIN_ESC;"Indicador de finalidade da escrituração:
0 - Original
1 - Substituta";N;1;-;TRUE
1589;7.00;0000;15;COD_HASH_SUB;0000_COD_HASH_SUB;Hash da escrituração substituída.;C;40;-;TRUE
1590;7.00;0000;16;IND_GRANDE_PORTE;0000_IND_GRANDE_PORTE;"Indicador de entidade sujeita a auditoria independente:
0 – Empresa não é entidade sujeita a auditoria independente.
1 – Empresa é entidade sujeita a auditoria independente – Ativo Total superior a R$ 240.000.000,00 ou Receita Bruta Anual superior R$300.000.000,00.";N;1;-;TRUE
1591;7.00;0000;17;TIP_ECD;0000_TIP_ECD;"Indicador do tipo de ECD:
0 – ECD de empresa não participante de SCP como sócio ostensivo.
1 – ECD de empresa participante de SCP como sócio ostensivo.
2 – ECD da SCP.";N;1;-;TRUE
1592;7.00;0000;18;COD_SCP;0000_COD_SCP;CNPJ da SCP;N;14;-;TRUE
1593;7.00;0000;19;IDENT_MF;0000_IDENT_MF;Identificação de moeda funcional: Indica que a escrituração abrange valores com base na moeda funcional;C;1;-;TRUE
1594;7.00;0000;20;IND_ESC_CONS;0000_IND_ESC_CONS;"Escriturações Contábeis Consolidadas: S - Sim; N - Não";C;1;-;TRUE
1595;7.00;0001;1;REG;0001_REG;Texto fixo contendo 0001.;C;4;-;TRUE
1596;7.00;0001;2;IND_DAD;0001_IND_DAD;"Indicador de movimento: 0 - Bloco com dados informados; 1 - Sem dados";N;1;-;TRUE
1597;7.00;0007;1;REG;0007_REG;Texto fixo contendo 0007.;C;4;-;TRUE
1598;7.00;0007;2;COD_ENT_REF;0007_COD_ENT_REF;Código da instituição responsável pela administração do cadastro (tabela publicada pelo Sped);C;-;-;TRUE
1599;7.00;0007;3;COD_INSCR;0007_COD_INSCR;Código cadastral da pessoa jurídica na instituição identificada no campo 02;C;-;-;TRUE
1600;7.00;0020;1;REG;0020_REG;Texto fixo contendo 0020.;C;4;-;TRUE
1601;7.00;0020;2;IND_DEC;0020_IND_DEC;Indicador de descentralização (0 - matriz, 1 - filial);N;1;-;TRUE
1602;7.00;0020;3;CNPJ;0020_CNPJ;CNPJ da unidade informada;N;14;-;TRUE
1603;7.00;0020;4;UF;0020_UF;Sigla da UF;C;2;-;TRUE
1604;7.00;0020;5;IE;0020_IE;Inscrição Estadual;C;-;-;TRUE
1605;7.00;0020;6;COD_MUN;0020_COD_MUN;Código do município (IBGE);N;7;-;TRUE
1606;7.00;0020;7;IM;0020_IM;Inscrição Municipal;C;-;-;TRUE
1607;7.00;0020;8;NIRE;0020_NIRE;Número de identificação na Junta Comercial;N;11;-;TRUE
1608;7.00;0035;1;REG;0035_REG;Texto fixo contendo 0035.;C;4;-;TRUE
1609;7.00;0035;2;COD_SCP;0035_COD_SCP;CNPJ da SCP;C;14;-;TRUE
1610;7.00;0035;3;NOME_SCP;0035_NOME_SCP;Nome da SCP;C;-;-;TRUE
1611;7.00;0150;1;REG;0150_REG;Texto fixo contendo 0150.;C;4;-;TRUE
1612;7.00;0150;2;COD_PART;0150_COD_PART;Código do participante;C;-;-;TRUE
1613;7.00;0150;3;NOME;0150_NOME;Nome do participante;C;-;-;TRUE
1614;7.00;0150;4;COD_PAIS;0150_COD_PAIS;Código do país (BACEN);N;5;-;TRUE
1615;7.00;0150;5;CNPJ;0150_CNPJ;CNPJ do participante;N;14;-;TRUE
1616;7.00;0150;6;CPF;0150_CPF;CPF do participante;N;11;-;TRUE
1617;7.00;0150;7;NIT;0150_NIT;Número de Identificação do Trabalhador;N;-;-;TRUE
1618;7.00;0150;8;UF;0150_UF;UF do participante;C;2;-;TRUE
1619;7.00;0150;9;IE;0150_IE;Inscrição Estadual;C;-;-;TRUE
1620;7.00;0150;10;IE_ST;0150_IE_ST;IE na UF do destinatário (substituto tributário);C;-;-;TRUE
1621;7.00;0150;11;COD_MUN;0150_COD_MUN;Código do município;N;7;-;TRUE
1622;7.00;0150;12;IM;0150_IM;Inscrição Municipal;C;-;-;TRUE
1623;7.00;0150;13;SUFRAMA;0150_SUFRAMA;Número de inscrição na SUFRAMA;C;-;-;TRUE
1624;7.00;0180;1;REG;0180_REG;Texto fixo contendo 0180.;C;4;-;TRUE
1625;7.00;0180;2;COD_REL;0180_COD_REL;Código do relacionamento (conforme tabela do Sped);N;2;-;TRUE
1626;7.00;0180;3;DT_INI_REL;0180_DT_INI_REL;Data de início do relacionamento;N;8;-;TRUE
1627;7.00;0180;4;DT_FIN_REL;0180_DT_FIN_REL;Data de fim do relacionamento (se houver);N;8;-;TRUE
1628;7.00;0990;1;REG;0990_REG;Texto fixo contendo 0990.;C;4;-;TRUE
1629;7.00;0990;2;QTD_LIN_0;0990_QTD_LIN_0;Quantidade total de linhas do Bloco 0;N;-;-;TRUE
1630;7.00;I001;1;REG;I001_REG;Texto fixo contendo I001.;C;4;-;TRUE
1631;7.00;I001;2;IND_DAD;I001_IND_DAD;Indicador de movimento:;N;1;-;TRUE
1632;7.00;I010;1;REG;I010_REG;Texto fixo contendo I010.;C;4;-;TRUE
1633;7.00;I010;2;IND_ESC;I010_IND_ESC;Indicador da forma de escrituração contábil:G - Livro Diário (Completo sem escrituração auxiliar).R - Livro Diário com Escrituração Resumida (com escrituração auxiliar).A - Livro Diário Auxiliar ao Diário com Escrituração Resumida.B - Livro Balancetes Diários e Balanços.Z - Razão Auxiliar (Livro Contábil Auxiliar conforme leiaute definido nos registros I500 a I555).;C;1;-;TRUE
1634;7.00;I010;3;COD_VER_LC;I010_COD_VER_LC;Código da versão do leiaute contábil.;C;-;-;TRUE
1635;7.00;I012;1;REG;I012_REG;Texto fixo contendo I012.;C;4;-;TRUE
1636;7.00;I012;2;NUM_ORD;I012_NUM_ORD;Número de ordem do instrumento associado.;N;-;-;TRUE
1637;7.00;I012;3;NAT_LIVR;I012_NAT_LIVR;"Natureza do livro associado; finalidade a que se destina o instrumento.";C;80;-;TRUE
1638;7.00;I012;4;TIPO;I012_TIPO;Tipo de escrituração do livro associado: 0 – digital (incluído no Sped), 1 – outros.;N;1;-;TRUE
1639;7.00;I012;5;COD_HASH_AUX;I012_COD_HASH_AUX;Código Hash do arquivo correspondente ao livro auxiliar utilizado na assinatura digital.;C;40;-;TRUE
1640;7.00;I015;1;REG;I015_REG;Texto fixo contendo I015.;C;4;-;TRUE
1641;7.00;I015;2;COD_CTA_RES;I015_COD_CTA_RES;Código da(s) conta(s) analítica(s) do Livro Diário com Escrituração Resumida (R) que recebe os lançamentos globais.;C;-;-;TRUE
1642;7.00;I020;1;REG;I020_REG;Texto fixo contendo I020.;C;4;-;TRUE
1643;7.00;I020;2;REG_COD;I020_REG_COD;Código do registro que recepciona o campo adicional.;C;4;-;TRUE
1644;7.00;I020;3;NUM_AD;I020_NUM_AD;Número sequencial do campo adicional.;N;-;-;TRUE
1645;7.00;I020;4;CAMPO;I020_CAMPO;Nome do campo adicional.;C;-;-;TRUE
1646;7.00;I020;5;DESCRIÇÃO;I020_DESCRIÇÃO;Descrição do campo adicional.;C;-;-;TRUE
1647;7.00;I020;6;TIPO;I020_TIPO;"Indicação do tipo de dado (N: numérico; C: caractere).";C;-;-;TRUE
1648;7.00;I030;1;REG;I030_REG;Texto fixo contendo I030.;C;4;-;TRUE
1649;7.00;I030;2;DNRC_ABERT;I030_DNRC_ABERT;Texto fixo contendo TERMO DE ABERTURA.;C;17;-;TRUE
1650;7.00;I030;3;NUM_ORD;I030_NUM_ORD;Número de ordem do instrumento de escrituração.;N;-;-;TRUE
1651;7.00;I030;4;NAT_LIVR;I030_NAT_LIVR;"Natureza do livro; finalidade a que se destina o instrumento.";C;80;-;TRUE
1652;7.00;I030;5;QTD_LIN;I030_QTD_LIN;Quantidade total de linhas do arquivo digital.;N;-;-;TRUE
1653;7.00;I030;6;NOME;I030_NOME;Nome empresarial.;C;-;-;TRUE
1654;7.00;I030;7;NIRE;I030_NIRE;Número de Identificação do Registro de Empresas da Junta Comercial.;N;11;-;TRUE
1655;7.00;I030;8;CNPJ;I030_CNPJ;Número de inscrição no CNPJ.;N;14;-;TRUE
1656;7.00;I030;9;DT_ARQ;I030_DT_ARQ;Data do arquivamento dos atos constitutivos.;N;8;-;TRUE
1657;7.00;I030;10;DT_ARQ_CONV;I030_DT_ARQ_CONV;Data de arquivamento do ato de conversão de sociedade simples em empresária.;N;8;-;TRUE
1658;7.00;I030;11;DESC_MUN;I030_DESC_MUN;Município.;C;-;-;TRUE
1659;7.00;I030;12;DT_EX_SOCIAL;I030_DT_EX_SOCIAL;Data de encerramento do exercício social.;N;8;-;TRUE
1660;7.00;I050;1;REG;I050_REG;Texto fixo contendo I050.;C;4;-;TRUE
1661;7.00;I050;2;DT_ALT;I050_DT_ALT;Data da inclusão/alteração.;N;8;-;TRUE
1662;7.00;I050;3;COD_NAT;I050_COD_NAT;Código da natureza da conta/grupo de contas, conforme tabela publicada.;C;2;-;TRUE
1663;7.00;I050;4;IND_CTA;I050_IND_CTA;"Indicador do tipo de conta: S - Sintética; A - Analítica.";C;1;-;TRUE
1664;7.00;I050;5;NIVEL;I050_NIVEL;Nível da conta analítica/grupo de contas.;N;-;-;TRUE
1665;7.00;I050;6;COD_CTA;I050_COD_CTA;Código da conta analítica/grupo de contas.;C;-;-;TRUE
1666;7.00;I050;7;COD_CTA_SUP;I050_COD_CTA_SUP;Código da conta sintética/grupo de contas de nível imediatamente superior.;C;-;-;TRUE
1667;7.00;I050;8;CTA;I050_CTA;Nome da conta analítica/grupo de contas.;C;-;-;TRUE
1668;7.00;I051;1;REG;I051_REG;Texto fixo contendo I051.;C;4;-;TRUE
1669;7.00;I051;2;COD_PLAN_REF;I051_COD_PLAN_REF;Código da instituição responsável pela manutenção do plano de contas referencial, conforme tabela publicada pelo Sped.;C;1;-;TRUE
1670;7.00;I051;3;COD_CCUS;I051_COD_CCUS;Código do centro de custo.;C;-;-;TRUE
1671;7.00;I051;4;COD_CTA_REF;I051_COD_CTA_REF;Código da conta de acordo com o plano de contas referencial, conforme tabela publicada pelos órgãos indicados no campo COD_PLAN_REF do registro 0000.;C;-;-;TRUE
1672;7.00;I052;1;REG;I052_REG;Texto fixo contendo I052.;C;4;-;TRUE
1673;7.00;I052;2;COD_CCUS;I052_COD_CCUS;Código do centro de custo.;C;-;-;TRUE
1674;7.00;I052;3;COD_AGL;I052_COD_AGL;Código de aglutinação utilizado nas demonstrações contábeis do bloco J.;C;-;-;TRUE
1675;7.00;I053;1;REG;I053_REG;Texto fixo contendo I053.;C;4;-;TRUE
1676;7.00;I053;2;COD_IDT;I053_COD_IDT;Código de identificação do grupo de conta-subconta(s).;C;6;-;TRUE
1677;7.00;I053;3;COD_CNT_CORR;I053_COD_CNT_CORR;Código da subconta correlata (deve estar no plano de contas e só pode estar relacionada a um único grupo).;C;-;-;TRUE
1678;7.00;I053;4;NAT_SUB_CNT;I053_NAT_SUB_CNT;Natureza da subconta correlata (conforme tabela de natureza da subconta publicada no Sped).;C;2;-;TRUE
1679;7.00;I075;1;REG;I075_REG;Texto fixo contendo I075.;C;4;-;TRUE
1680;7.00;I075;2;COD_HIST;I075_COD_HIST;Código do histórico padronizado.;C;-;-;TRUE
1681;7.00;I075;3;DESCR_HIST;I075_DESCR_HIST;Descrição do histórico padronizado.;C;-;-;TRUE
1682;7.00;I100;1;REG;I100_REG;Texto fixo contendo I100.;C;4;-;TRUE
1683;7.00;I100;2;DT_ALT;I100_DT_ALT;Data da inclusão/alteração.;N;8;-;TRUE
1684;7.00;I100;3;COD_CCUS;I100_COD_CCUS;Código do centro de custos.;C;-;-;TRUE
1685;7.00;I100;4;CCUS;I100_CCUS;Nome do centro de custos.;C;-;-;TRUE
1686;7.00;I150;1;REG;I150_REG;Texto fixo contendo I150.;C;4;-;TRUE
1687;7.00;I150;2;DT_INI;I150_DT_INI;Data de início do período.;N;8;-;TRUE
1688;7.00;I150;3;DT_FIN;I150_DT_FIN;Data de fim do período.;N;8;-;TRUE
1689;7.00;I151;1;REG;I151_REG;Texto fixo contendo I151.;C;4;-;FALSE
1690;7.00;I151;2;ASSIN_DIG;I151_ASSIN_DIG;Hash das fichas de lançamento.;C;-;-;FALSE
1691;7.00;I155;1;REG;I155_REG;Texto fixo contendo I155.;C;4;-;TRUE
1692;7.00;I155;2;COD_CTA;I155_COD_CTA;Código da conta analítica.;C;-;-;TRUE
1693;7.00;I155;3;COD_CCUS;I155_COD_CCUS;Código do centro de custos.;C;-;-;TRUE
1694;7.00;I155;4;VL_SLD_INI;I155_VL_SLD_INI;Valor do saldo inicial do período.;N;19;2;TRUE
1695;7.00;I155;5;IND_DC_INI;I155_IND_DC_INI;Indicador da situação do saldo inicial: D/C;C;1;-;TRUE
1696;7.00;I155;6;VL_DEB;I155_VL_DEB;Valor total dos débitos do período.;N;19;2;TRUE
1697;7.00;I155;7;VL_CRED;I155_VL_CRED;Valor total dos créditos do período.;N;19;2;TRUE
